,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,CanESM5,CMCC-ESM2,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-g3,GFDL-ESM4,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KIOST-ESM,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM2-LM,NorESM2-MM,TaiESM1
15833,28.4343,27.8791,25.9806,23.4455,29.4976,25.5591,28.7756,24.8612,27.9113,27.7142,26.5105,27.9623,27.9707,28.0251,28.7928,28.0516,28.4244,29.8405,28.4864,28.0611,29.9422,26.7986,28.4072,27.6274
15834,29.1281,28.3051,26.4968,23.5252,29.574,26.1967,29.0743,27.6908,27.3792,27.6841,27.4269,28.8231,28.3006,28.0804,29.1526,27.5496,27.1167,30.2286,28.4053,27.0416,29.6427,26.6523,28.8385,28.0564
15835,29.5485,28.3041,25.4735,24.7099,29.5005,26.6712,28.0619,27.9605,26.5198,27.4536,27.3877,29.0957,28.2205,28.6422,29.2262,27.4777,27.179,29.6212,27.3968,27.5663,29.0982,26.6025,27.813,28.2983
15836,29.5815,28.7642,24.3087,25.8417,29.6129,27.7082,28.5983,28.2559,27.8585,28.2784,27.4192,29.5237,27.738,28.9208,29.0452,27.9151,27.7833,29.6791,27.1608,27.8302,28.8592,27.328,26.8157,28.2787
15837,28.5505,28.8122,25.4758,27.808,29.7237,28.589,28.7399,28.5412,27.6897,28.2208,27.7129,29.0079,27.345,28.933,25.2299,28.043,28.6118,30.2456,28.0865,27.7184,28.5731,28.5511,26.9252,28.8809
15838,28.8459,28.9863,24.3343,27.9394,29.6571,28.372,29.6719,27.6668,27.457,28.5579,27.3702,29.2663,28.2964,27.7824,25.0471,28.0491,27.885,29.8723,28.5935,27.9444,28.7001,27.6339,26.5505,28.7415
15839,29.2173,29.1871,23.9867,27.1381,29.7102,28.1462,29.0449,28.7981,28.1061,27.8754,28.3455,29.2424,28.6589,28.0316,26.5885,28.4086,26.6874,29.7676,27.9069,27.4346,28.6433,27.5223,26.3046,28.7093
15840,28.9677,29.4155,24.3545,27.0222,29.9419,28.8143,29.5098,28.2732,28.889,27.9115,27.9292,29.4603,29.1203,28.1925,27.8838,28.0137,26.5584,29.7799,26.899,27.0914,27.0527,27.7953,26.1188,28.5972
15841,29.2936,29.9673,25.9343,26.9614,30.2654,28.461,29.6568,27.9215,28.9314,28.0335,27.168,29.3606,29.4815,28.8807,27.7766,27.3057,28.0005,29.5337,27.9709,27.5897,27.6007,28.1603,26.9915,29.3104
15842,29.5437,29.8909,26.0408,26.7691,30.0356,28.7613,29.6994,29.7214,29.5515,26.8145,27.9432,29.866,28.1021,29.0534,28.0015,26.3318,28.3611,27.7358,27.8232,27.4402,28.2865,27.5297,27.8095,29.5831
15843,29.9028,29.7507,26.047,26.1834,30.2095,28.4767,29.726,29.5975,29.7771,25.7348,28.2739,28.4252,28.1352,29.6486,28.4653,25.8489,28.6499,28.0198,27.6827,26.4768,28.6888,26.5404,28.6871,28.8317
15844,29.9142,28.8609,25.3865,26.982,30.1607,28.5743,29.9361,28.7696,29.6853,27.4534,28.1457,25.7563,27.5,29.1338,28.7957,26.2936,28.6621,28.3869,27.8553,26.0425,28.8714,26.5263,28.2987,26.6643
15845,30.016,29.1431,26.5623,26.6434,30.1861,29.0415,29.8223,28.4667,27.101,27.5102,28.4562,24.2826,28.2733,29.3557,29.0524,27.4047,29.3816,28.5785,28.3759,28.2114,28.5053,27.607,27.2104,27.1345
15846,30.2331,28.9648,27.9004,28.164,30.6123,28.0335,30.3718,29.2765,26.7905,28.1718,28.6572,22.3522,28.4668,25.2013,29.5586,26.6646,29.1097,26.5364,28.8042,28.5131,28.4428,28.0698,28.7759,27.7365
15847,30.2178,28.1988,28.2727,27.7019,30.1813,26.9046,30.3738,29.1906,28.5113,29.2649,26.9814,22.8355,29.2835,22.9561,29.755,26.1263,29.2622,27.1192,28.5803,27.1138,27.7645,28.093,28.8849,27.6532
15848,30.5999,29.3066,28.1831,27.5282,28.4378,27.2403,30.2598,29.3604,27.109,28.406,26.2741,23.2158,29.5308,24.4747,29.6154,26.1537,29.0789,28.1171,28.3334,27.6348,27.2969,28.2048,28.469,27.9087
15849,30.6882,29.6504,28.4181,28.381,28.5795,27.9545,30.1065,29.554,28.0189,25.1875,25.9998,26.0711,28.3564,25.711,29.4992,26.334,28.8072,28.3854,28.9035,28.3913,27.7059,27.9242,28.818,27.2481
15850,30.5215,28.9389,28.8897,26.4293,28.465,28.1573,30.4877,29.1015,28.4846,25.4059,27.3868,26.9154,29.1758,25.7018,29.5389,26.5562,29.4229,27.7322,28.7225,29.1757,27.9044,29.248,27.5121,27.3008
15851,30.7991,29.6745,28.6758,27.177,29.0685,26.5833,29.8827,29.266,28.5024,25.7025,27.8005,29.0014,29.9391,25.5086,29.7793,26.9853,29.755,28.8324,28.6076,29.1833,28.478,29.5003,27.8976,27.4067
15852,30.5653,29.4625,28.58,27.2644,28.8458,27.3901,29.6416,29.8998,28.108,25.968,28.7519,28.966,30.2045,25.2065,30.7189,27.2877,30.1032,29.286,28.0349,27.9624,29.22,29.0348,27.9968,26.9826
15853,30.8578,28.602,27.9736,27.8879,29.1911,27.5338,29.9624,30.4034,26.3871,27.5932,29.3212,28.9789,29.7906,25.1963,30.9184,27.4168,29.4256,29.3418,27.5733,27.5796,29.6851,28.0348,27.8816,27.7053
15854,30.8888,27.4571,27.9941,27.2073,29.2776,27.4567,30.09,30.6779,25.2927,28.6839,29.0243,28.9402,30.3547,26.5202,30.5403,27.7703,27.975,29.3539,28.0358,27.3304,29.9272,27.8712,27.7246,29.5379
15855,30.9937,27.7831,27.3867,28.5495,29.1504,27.9184,30.6397,30.7128,24.153,28.4517,28.7343,28.1811,30.4122,26.6972,30.4372,27.5361,26.8121,28.9172,28.4536,26.2878,30.1444,28.1169,27.4335,28.5308
15856,30.9766,28.5184,27.3317,29.5435,29.5865,29.2096,30.8558,30.9191,27.1375,25.5032,29.0543,28.0577,29.722,26.5341,30.2698,27.4301,26.9888,29.1518,29.4093,24.9339,29.9886,28.4125,27.5418,29.3377
15857,30.5869,28.3166,27.9519,28.3238,29.7251,29.514,31.1178,30.4301,26.6683,27.8937,29.3975,28.6527,30.0078,26.45,30.3362,27.8526,28.0582,28.4676,29.3029,25.7583,29.3381,28.5965,27.9633,29.2387
15858,30.286,25.7518,27.7379,28.6325,29.694,29.4255,31.8901,30.9792,27.9304,26.469,29.0447,28.5722,30.5561,26.3921,29.9252,28.4856,26.9152,29.4057,28.6573,24.8702,28.5682,28.9927,28.2593,30.165
15859,31.1145,25.4937,27.7636,28.987,29.5483,29.1134,30.8947,31.384,28.9405,28.1503,29.5718,27.86,30.2705,27.9048,28.1389,28.2967,27.582,29.575,28.7368,26.2578,28.689,29.0137,28.2736,30.2147
15860,30.861,25.5515,27.3033,28.1313,29.3521,29.5534,29.6835,31.1529,28.8852,28.0073,29.6141,27.0655,31.0933,26.9585,28.4124,28.7179,27.8263,29.9152,30.1858,26.0649,29.0052,29.0472,28.1711,29.8435
15861,30.9193,26.2271,28.7363,29.8195,29.7814,29.3306,29.3949,31.2531,29.6949,29.3755,28.8826,27.2119,30.2364,27.9051,29.1458,28.4205,28.3057,28.6237,29.4983,28.4683,29.3867,28.9958,28.6144,29.3593
15862,30.6702,26.8363,29.7797,29.9309,29.5704,29.7276,28.8185,31.1938,28.8159,28.4789,27.4326,28.0308,30.1841,28.2752,29.4902,28.4103,29.1385,29.6001,27.95,29.005,29.3945,28.9415,28.6749,28.4558
15863,30.002,28.4281,30.128,29.4256,29.0355,30.2116,28.5211,30.8712,28.6239,29.0587,26.2964,27.4122,29.3746,27.6588,28.7751,28.9341,29.3401,30.2715,28.6222,27.5874,29.8385,29.1622,28.9031,30.0809
15864,29.4285,28.3454,30.3159,29.2953,28.8249,30.4319,30.0641,31.0918,28.5467,28.6164,27.1495,27.6675,29.778,27.9418,27.4419,28.0928,27.6482,30.342,28.8256,27.6743,29.6925,29.4818,28.7556,30.3138
15865,29.9329,27.9269,30.3979,29.1875,28.9045,30.5365,30.1011,30.6806,27.0803,28.9426,28.6348,29.4305,28.9061,28.6731,29.1241,27.9322,29.3402,30.5646,28.5413,26.7059,29.3319,29.43,29.0271,30.2653
15866,30.3448,28.3223,30.3334,29.3761,28.4652,30.2132,30.4894,30.7744,28.2368,28.1834,29.149,29.3235,29.3586,28.3227,30.0252,27.9594,28.242,28.5957,28.5848,26.9941,29.3169,29.3375,28.8405,30.2422
15867,29.4291,29.2569,29.9232,29.284,28.3026,30.2089,30.3038,29.245,30.0432,28.8887,30.0009,29.3065,30.0151,29.9548,30.4558,28.301,28.1576,27.8835,29.1857,28.6427,29.4887,29.2747,29.0208,30.2637
15868,28.3296,29.6164,29.545,28.8846,28.8626,30.7401,30.5606,29.0977,29.0501,28.6149,29.8351,29.4447,30.2576,30.1719,30.4859,28.2322,28.3465,27.2932,29.4896,29.6085,29.4438,29.163,29.0004,30.2916
15869,28.2983,29.3642,29.2384,28.261,28.6221,30.5605,30.5888,29.4249,29.7715,28.4323,26.6965,29.7055,30.213,28.2506,30.1937,27.5571,29.3829,27.3476,29.795,30.1047,29.8381,29.334,28.7252,30.1458
15870,28.5094,29.5404,29.7206,28.539,29.0093,30.2397,30.1504,30.275,29.6523,29.6952,27.2315,30.1062,30.3653,29.0905,29.3033,27.2709,29.2133,27.6108,29.2186,30.0293,29.7187,29.5022,29.1262,30.1579
15871,27.9957,29.0155,29.9355,29.1634,29.246,30.445,30.2815,30.3756,29.1376,29.3419,27.5823,29.787,29.8869,30.0519,27.7985,27.1317,28.9514,26.8247,28.6148,29.7151,29.1876,29.7588,28.7411,29.8377
15872,28.5307,29.4017,29.8908,29.1349,29.7847,30.1086,30.3426,29.7044,28.3212,28.0949,28.46,30.2654,29.7368,29.8686,28.3496,27.2916,29.0461,27.046,28.5088,29.6697,28.705,30.0274,29.3025,29.3023
15873,28.7644,29.1623,30.2596,29.7,29.6356,28.7178,31.0813,28.9947,28.5233,27.1249,29.0037,29.6051,29.4766,30.1198,29.3141,28.2741,27.9986,28.28,28.731,29.6988,28.3232,30.0413,29.5986,29.6879
15874,28.5948,29.5944,30.3763,30.0585,29.4339,27.1004,30.7164,28.8822,28.4018,29.7624,28.8709,28.5784,28.8298,30.0956,28.9176,28.3216,27.5974,29.4367,29.8346,28.9354,28.1404,29.6261,29.7976,29.405
15875,29.3334,29.7022,30.3034,29.5352,29.7777,26.7578,30.59,29.1938,29.2174,29.4033,28.2581,28.7764,28.6024,30.0977,28.9387,28.268,27.8102,30.3003,29.4562,27.0128,29.0538,29.9889,29.7586,28.8363
15876,29.2286,30.4605,29.7538,30.1846,29.0851,26.9491,30.444,28.9667,29.0912,30.3374,28.6058,28.6373,29.1656,29.8956,29.0008,28.7994,28.0587,29.6733,28.9748,27.6768,29.7378,30.2156,29.4427,29.5927
15877,29.6492,30.4167,29.7505,29.575,29.9365,25.9033,30.3607,27.8922,29.4369,30.7116,29.2241,28.7981,30.02,29.7937,29.3994,28.5364,27.3281,28.4056,29.1473,26.6193,30.0899,30.5715,28.9885,30.2251
15878,29.9417,30.5205,30.2619,29.4206,29.9389,27.8932,30.4984,27.6898,28.5975,30.0895,29.0654,27.6701,30.3533,28.9303,30.5787,28.8731,28.5414,28.5926,29.1555,27.3325,30.1727,30.8179,28.9399,29.0737
15879,29.8827,30.4614,30.4427,30.0161,30.5792,29.1433,30.0546,28.469,28.9467,29.7955,29.6985,26.1271,30.4616,29.1217,30.0957,29.2956,28.465,29.0466,29.2655,28.6542,30.1743,30.5461,29.3503,29.6144
15880,29.8946,30.1865,30.2022,30.1937,29.7545,30.8633,30.4412,29.5265,28.9779,28.0471,29.8222,25.6244,30.3089,29.7956,29.5604,29.2125,28.9054,29.477,29.1828,29.102,30.7553,30.455,29.4138,28.9772
15881,30.2968,30.0032,30.1454,30.2415,29.1655,29.7302,30.5514,28.9148,25.4604,30.1238,29.8027,27.4747,28.6549,30.5268,29.3046,29.4649,28.1256,30.0998,29.3783,29.0492,29.814,30.5955,29.5603,29.8044
15882,30.2457,29.9896,30.1112,30.125,29.4468,29.2357,30.2888,28.5279,28.6337,30.5565,29.5061,27.9398,29.3902,30.1699,29.8193,29.5752,28.0264,30.3041,29.6087,29.1723,28.9814,30.5862,29.2932,28.7907
15883,30.2222,29.6599,30.3549,28.5028,28.8754,29.0326,30.7931,29.4996,29.3664,30.2787,29.4834,29.0463,29.4209,29.2507,30.1008,29.8133,27.8592,31.0359,30.1106,28.5382,28.5898,30.2633,28.7026,26.0031
15884,30.2639,29.3008,30.0874,29.4214,29.233,28.955,30.4215,30.3775,28.6066,29.5054,29.9667,29.5543,29.2369,28.4257,30.01,29.5718,28.3355,31.077,30.4619,28.637,28.107,30.1287,29.0501,26.4033
15885,30.6061,28.4234,29.8057,29.0213,29.3212,29.6686,30.3055,29.5929,29.6296,28.6282,29.8951,28.8528,29.1498,27.9614,29.915,29.329,28.4251,30.3741,30.774,29.4183,28.9522,29.7516,28.9788,28.933
15886,30.6471,28.3056,30.1006,29.1098,29.8014,29.6717,31.1479,29.9445,30.3434,28.2004,30.7483,29.8186,27.5812,26.9669,29.991,29.8341,28.7959,30.5913,30.8043,29.9427,29.533,29.5704,28.5045,26.6893
15887,30.884,28.6146,30.0366,29.1952,29.3784,29.5212,30.9574,29.9458,30.7922,29.685,30.2867,29.2162,28.905,28.2867,30.163,29.4072,29.2109,30.7443,30.3795,30.3912,29.6896,29.9241,29.776,28.9313
15888,30.9607,28.269,30.2656,29.4154,29.5568,29.2398,31.0987,30.5131,30.4343,28.9003,30.0233,29.4135,29.1557,29.0711,29.8235,29.2815,29.2903,30.4128,30.6173,30.5,29.7999,30.0139,29.8003,29.9612
15889,30.8674,29.1106,29.7479,29.5503,29.5679,29.3312,30.9299,30.3389,30.3126,28.8794,28.9314,29.82,30.086,29.9392,29.8684,29.044,29.6744,30.2567,31.5026,30.7674,29.695,29.8628,29.9276,27.2111
15890,30.6072,29.6688,29.5464,29.1395,29.656,29.6782,30.3211,29.8318,30.0084,29.2367,29.6081,29.0974,30.7253,29.3792,29.9701,29.0953,29.9882,29.5872,31.3983,30.6215,26.775,29.8164,29.5126,28.8448
15891,30.8538,29.3655,29.7815,29.2166,29.368,29.8707,30.0961,30.468,29.8377,30.8099,29.2895,28.6753,30.7599,29.8954,30.6874,29.3549,30.0257,29.9366,31.0333,30.5645,25.3815,28.8437,29.7295,27.9547
15892,30.8557,29.1274,29.9965,30.8324,28.6616,29.6479,30.0975,30.1362,30.0727,30.4964,30.256,29.3043,31.0093,29.961,30.0412,29.9882,29.9775,30.8383,31.0202,29.3997,26.9004,28.3286,29.9135,27.2796
15893,30.7372,28.7791,29.8071,30.2504,28.6648,29.1411,29.8398,29.9534,30.2567,29.7214,30.4476,29.9699,30.3517,29.9083,29.4551,30.0256,29.9869,30.8991,31.0253,27.3409,28.1196,28.6923,29.0716,26.0595
15894,30.8381,29.5426,29.7805,29.3213,29.0305,28.9878,29.6051,29.3997,30.4047,29.7849,28.8283,29.0415,29.1617,30.2698,28.8298,30.2772,29.7959,31.0872,30.5511,29.608,28.59,29.1033,29.4008,28.4896
15895,30.5459,30.4029,30.7577,30.404,29.3292,30.2462,28.7895,30.0467,29.9263,29.6213,29.0324,29.0692,29.4284,29.7331,26.477,29.7561,29.8614,30.6119,30.3706,28.3902,29.0329,29.0857,29.5188,27.8212
15896,30.5,30.2952,30.5841,30.1794,29.1801,29.9258,28.7446,30.0081,29.6584,29.7347,27.5992,28.9621,27.7726,29.9756,26.5085,29.8465,30.6816,30.669,29.9061,28.6692,29.2616,28.3988,29.602,29.061
15897,30.1658,30.075,30.5128,30.3113,28.8614,29.8744,29.4419,30.5781,29.435,29.418,26.9862,29.3715,28.6805,30.2743,27.3404,30.0033,30.7042,30.7428,29.611,28.6582,29.1469,27.1408,29.4532,29.5007
15898,30.3381,30.0973,30.425,30.6256,29.2992,30.3557,29.9187,29.3128,29.5229,28.9452,27.4992,29.1356,27.608,29.5895,28.5672,29.8013,29.5705,30.4073,29.4808,28.8653,29.6291,28.1178,29.2732,28.4721
15899,30.1146,29.8738,30.4993,30.2137,29.5628,30.2426,29.4937,29.7024,28.8952,29.4746,28.5792,28.6261,28.8349,29.1048,28.2994,29.4042,28.2112,30.4807,29.4655,29.4865,30.0204,28.9551,29.2311,28.8332
